exp,imp,v
Albania,France,8950.537
Albania,Greece,1487.509
Albania,Italy,14660.651
Albania,Senegal,1511.3520000000003
Algeria,Egypt,3411.627
American Samoa,Indonesia,11941.177
Andorra,France,9705.109000000004
Andorra,Spain,3436.8559999999998
Angola,Congo,1232.7189999999998
Argentina,Australia,103332.71299999999
Argentina,Belgium,3732.755
Argentina,Bolivia (Plurinational State of),48840.63900000001
Argentina,Brazil,4949772.010000001
Argentina,Canada,1052.539
Argentina,Chile,372147.02400000003
Argentina,Colombia,246543.61
Argentina,Costa Rica,50876.666000000005
Argentina,Czechia,30996.104999999996
Argentina,Dominican Rep.,44408.452
Argentina,Ecuador,57376.46300000001
Argentina,El Salvador,24543.13600000001
Argentina,France,1316.634
Argentina,Germany,110727.63299999999
Argentina,Guatemala,66755.038
Argentina,Honduras,54316.682
Argentina,India,7834.892
Argentina,Italy,3090.0130000000004
Argentina,Japan,3885.0039999999995
Argentina,Mexico,130480.97600000001
Argentina,Morocco,1473.3300000000002
Argentina,New Zealand,22990.581
Argentina,Nicaragua,29489.185999999994
Argentina,Paraguay,134162.74900000004
Argentina,Peru,269895.8559999999
Argentina,Poland,23136.455999999995
Argentina,Russian Federation,2132.3880000000004
Argentina,Saudi Arabia,1052.6509999999998
Argentina,South Africa,92551.68400000004
Argentina,Spain,47198.835
Argentina,Sweden,2346.91
Argentina,Thailand,1209.994
Argentina,Tunisia,2155.6730000000002
Argentina,USA,129258.18399999998
Argentina,Ukraine,1432.404
Argentina,United Rep. of Tanzania,1008.634
Argentina,Uruguay,44976.75700000002
Argentina,Venezuela,2331.8300000000004
Argentina,Zambia,1072.76
Armenia,China,9690.7
Armenia,Germany,2032.5889999999997
Armenia,Russian Federation,2109.4380000000006
Armenia,United Arab Emirates,3758.4700000000003
Aruba,Sudan,3603.8339999999994
Australia,Argentina,5611.669
Australia,Bahrain,2824.8009999999995
Australia,Bangladesh,1396.0600000000002
Australia,Belgium,3360.0380000000005
Australia,Brazil,2603.4270000000006
Australia,Burkina Faso,1769.2839999999997
Australia,Canada,15248.731999999998
Australia,Chile,3185.2870000000003
Australia,China,31515.892999999993
Australia,Christmas Isds,1180.874
Australia,Czechia,4683.129000000001
Australia,CÙte d'Ivoire,2143.99
Australia,Egypt,7844.069999999999
Australia,Fiji,11054.078999999998
Australia,Finland,1061.7019999999998
Australia,France,15821.862000000003
Australia,Germany,15536.011999999999
Australia,Ghana,9266.675000000003
Australia,Guinea,1809.784
Australia,India,2259.794
Australia,Indonesia,36757.501000000004
Australia,Israel,1354.5310000000002
Australia,Italy,5957.559
Australia,Japan,64941.317999999985
Australia,Kenya,5798.320999999999
Australia,Kuwait,4311.968
Australia,Lao People's Dem. Rep.,3173.4550000000004
Australia,Lebanon,2502.929
Australia,Malaysia,10937.569000000001
Australia,Mexico,3582.7169999999996
Australia,Mongolia,1283.417
Australia,Mozambique,2626.8099999999995
Australia,Myanmar,3230.8499999999995
Australia,Nauru,2050.283
Australia,Netherlands,3734.4549999999995
Australia,New Caledonia,11679.492000000002
Australia,New Zealand,214767.72400000002
Australia,Nigeria,4632.919
Australia,Other Asia,1525.0390000000002
Australia,Pakistan,3598.7999999999997
Australia,Panama,4207.040999999999
Australia,Papua New Guinea,58398.653999999995
Australia,Peru,1267.04
Australia,Philippines,1764.7649999999999
Australia,Poland,3396.705
Australia,Qatar,1459.131
Australia,Rep. of Korea,6461.993000000001
Australia,Russian Federation,6808.423
Australia,Samoa,1194.141
Australia,Saudi Arabia,18556.849000000002
Australia,Singapore,18222.561999999998
Australia,Solomon Isds,2730.8740000000003
Australia,South Africa,10105.780999999999
Australia,Spain,1718.69
Australia,Sri Lanka,57175.574
Australia,Sudan,2414.709
Australia,Sweden,5749.066000000002
Australia,Switzerland,3677.73
Australia,Thailand,31468.317999999992
Australia,Timor-Leste,2794.0159999999996
Australia,USA,130646.482
Australia,United Arab Emirates,42536.329
Australia,United Kingdom,31528.246000000003
Australia,United Rep. of Tanzania,1817.8029999999999
Australia,Vanuatu,1228.836
Australia,Venezuela,1706.5690000000002
Australia,Zambia,7140.740000000001
Australia,Zimbabwe,1021.435
Austria,Algeria,139098.077
Austria,Argentina,14610.838
Austria,Australia,255743.93099999992
Austria,Azerbaijan,3440.3279999999995
Austria,Bahrain,7189.381000000001
Austria,Belarus,6646.239
Austria,Belgium,238204.43900000004
Austria,Bosnia Herzegovina,5736.903999999999
Austria,Botswana,1090.904
Austria,Brazil,23423.536999999997
Austria,Bulgaria,44878.63599999999
Austria,Canada,84605.435
Austria,Chile,15376.683999999997
Austria,China,482726.348
Austria,Colombia,7000.480000000001
Austria,Croatia,53622.04500000001
Austria,Cyprus,4884.317
Austria,Czechia,419584.2989999999
Austria,Denmark,38832.26800000001
Austria,Dominican Rep.,1215.8440000000003
Austria,Egypt,7066.335999999999
Austria,Estonia,9688.069
Austria,Finland,50584.75799999999
Austria,France,557104.9520000002
Austria,Georgia,4382.503999999999
Austria,Germany,5128333.991
Austria,Gibraltar,9486.293
Austria,Greece,11886.649000000001
Austria,Hungary,647769.7550000002
Austria,Iceland,3894.1310000000003
Austria,India,13388.375999999998
Austria,Indonesia,1686.6329999999998
Austria,Iran,5507.331
Austria,Iraq,4796.7429999999995
Austria,Ireland,38987.83299999999
Austria,Israel,53384.909999999996
Austria,Italy,649925.3060000001
Austria,Jamaica,1144.065
Austria,Japan,356259.917
Austria,Jordan,7351.919999999999
Austria,Kazakhstan,3587.9970000000008
Austria,Kuwait,32914.69300000001
Austria,Lao People's Dem. Rep.,3083.6169999999997
Austria,Latvia,7732.072999999999
Austria,Lebanon,8338.228999999998
Austria,Lithuania,30469.86899999999
Austria,Luxembourg,6266.749999999997
Austria,Malaysia,1873.8129999999999
Austria,Malta,2780.761
Austria,Mauritius,1893.7279999999998
Austria,Mexico,168002.39
Austria,Mongolia,4310.321
Austria,Montenegro,1697.8910000000003
Austria,Morocco,10585.063
Austria,Namibia,1771.3020000000001
Austria,Netherlands,338119.46299999993
Austria,New Caledonia,1110.0199999999998
Austria,New Zealand,31015.794
Austria,Nigeria,1210.38
Austria,Norway,131144.462
Austria,Oman,9025.425000000001
Austria,Other Asia,25625.021999999986
Austria,Peru,6300.394999999999
Austria,Philippines,6354.3640000000005
Austria,Poland,405447.87300000014
Austria,Portugal,54026.398
Austria,Qatar,28341.909999999993
Austria,Rep. of Korea,670096.5349999998
Austria,Rep. of Moldova,8723.044999999998
Austria,Romania,454888.8079999999
Austria,Russian Federation,138996.65799999997
Austria,Saudi Arabia,64748.397999999994
Austria,Senegal,1915.326
Austria,Serbia,30817.532000000007
Austria,Singapore,33516.761999999995
Austria,Slovakia,500289.31999999995
Austria,Slovenia,91606.201
Austria,South Africa,61044.41500000001
Austria,Spain,270446.41300000006
Austria,Sri Lanka,10295.742000000002
Austria,Sudan,1730.944
Austria,Sweden,134925.20700000002
Austria,Switzerland,327171.4200000001
Austria,TFYR of Macedonia,2686.8240000000005
Austria,Thailand,8116.908
Austria,Timor-Leste,1339.6979999999999
Austria,Tunisia,2051.946
Austria,Turkey,86125.91700000003
Austria,USA,1393536.2909999997
Austria,Ukraine,30200.74
Austria,United Arab Emirates,226952.211
Austria,United Kingdom,1166114.5729999999
Austria,Uzbekistan,9132.498000000001
Austria,Viet Nam,8963.690999999995
Azerbaijan,Georgia,6004.673000000001
Bahamas,USA,3768.237000000001
Bahrain,Austria,8197.413999999999
Bahrain,Bangladesh,2087.9790000000003
Bahrain,China,210770.52200000003
Bahrain,Egypt,2462.178
Bahrain,Ethiopia,5954.637
Bahrain,Germany,1514.6319999999994
Bahrain,Iraq,1289.554
Bahrain,Japan,1131.24
Bahrain,Jordan,8910.901999999998
Bahrain,Kuwait,35591.457
Bahrain,Netherlands,1038.815
Bahrain,Saudi Arabia,63557.032
Bahrain,Singapore,6567.437000000001
Bahrain,Sudan,3473.739999999999
Bahrain,United Arab Emirates,10132.864000000001
Bahrain,Yemen,1130.273
Belarus,Afghanistan,3205.1000000000004
Belarus,Algeria,1103.0
Belarus,Angola,2361.12
Belarus,Armenia,4236.423
Belarus,Azerbaijan,34089.146
Belarus,Belgium,4892.825000000001
Belarus,Bosnia Herzegovina,4787.5779999999995
Belarus,Bulgaria,15509.790999999996
Belarus,China,3189.94
Belarus,Cuba,1527.3
Belarus,Czechia,1943.72
Belarus,Egypt,8620.912999999999
Belarus,Estonia,7181.164
Belarus,Ethiopia,3646.763
Belarus,France,1825.181
Belarus,Georgia,2343.3419999999996
Belarus,Germany,26292.269
Belarus,Hungary,16164.58
Belarus,Indonesia,15609.459
Belarus,Ireland,2687.0
Belarus,Kazakhstan,109170.31899999999
Belarus,Kyrgyzstan,10119.366999999997
Belarus,Latvia,15026.654999999999
Belarus,Lithuania,187080.33099999998
Belarus,Mongolia,6335.364
Belarus,Pakistan,23011.977000000003
Belarus,Philippines,2225.187
Belarus,Poland,13948.089
Belarus,Rep. of Moldova,16145.700999999997
Belarus,Romania,11222.902999999997
Belarus,Russian Federation,1615276.708
Belarus,Serbia,31306.601
Belarus,Sudan,3644.441
Belarus,Switzerland,12629.765000000001
Belarus,Syria,1482.2
Belarus,Tajikistan,7304.9
Belarus,Ukraine,244887.87000000002
Belarus,United Arab Emirates,20021.694000000007
Belarus,Uzbekistan,272249.357
Belarus,Viet Nam,8709.975999999999
Belgium,Albania,4598.969999999997
Belgium,Algeria,27255.350000000002
Belgium,Angola,33082.77699999999
Belgium,Argentina,15819.286999999997
Belgium,Australia,330289.67999999993
Belgium,Austria,511144.7769999999
Belgium,Azerbaijan,3776.371
Belgium,Bahrain,1569.9759999999992
Belgium,Belarus,28431.937000000005
Belgium,Benin,44393.369999999995
Belgium,Bolivia (Plurinational State of),3374.097999999999
Belgium,Bosnia Herzegovina,9897.010999999997
Belgium,Brazil,86897.49400000002
Belgium,Bulgaria,80018.07700000002
Belgium,Burkina Faso,10765.320000000005
Belgium,Burundi,1918.9679999999994
Belgium,Cabo Verde,2503.7110000000007
Belgium,Cambodia,7095.436000000001
Belgium,Cameroon,89784.40899999999
Belgium,Canada,55636.02300000001
Belgium,Central African Rep.,1946.932
Belgium,Chad,1696.139
Belgium,Chile,72555.728
Belgium,China,670727.3820000002
Belgium,Colombia,7098.047999999999
Belgium,Comoros,1182.2640000000004
Belgium,Congo,25484.855999999992
Belgium,Costa Rica,4110.529
Belgium,Croatia,47424.608000000015
Belgium,Cuba,4004.7799999999997
Belgium,Cyprus,13001.914000000002
Belgium,Czechia,346119.99499999994
Belgium,CÙte d'Ivoire,22858.626999999993
Belgium,Dem. Rep. of the Congo,37710.554
Belgium,Denmark,324823.00799999986
Belgium,Djibouti,4739.784000000001
Belgium,Dominican Rep.,2756.713
Belgium,Ecuador,4610.122000000001
Belgium,Egypt,63135.456
Belgium,Equatorial Guinea,11977.982000000002
Belgium,Estonia,18817.475000000002
Belgium,Ethiopia,6661.819999999999
Belgium,Finland,210993.62200000003
Belgium,France,3104461.3870000006
Belgium,French Polynesia,4227.9980000000005
Belgium,Gabon,12157.151
Belgium,Gambia,5854.220000000001
Belgium,Georgia,10216.684
Belgium,Germany,4593311.334000002
Belgium,Ghana,77776.06800000001
Belgium,Greece,136608.013
Belgium,Guatemala,10379.818000000001
Belgium,Guinea,108548.033
Belgium,Guyana,1047.0369999999998
Belgium,Hungary,239209.405
Belgium,Iceland,12336.689
Belgium,India,46185.567
Belgium,Indonesia,23826.674
Belgium,Iran,8068.073
Belgium,Iraq,5718.214
Belgium,Ireland,255118.34100000001
Belgium,Israel,230022.40499999997
Belgium,Italy,2382269.3520000004
Belgium,Jamaica,1344.088
Belgium,Japan,353695.836
Belgium,Jordan,8568.23
Belgium,Kazakhstan,4858.665000000001
Belgium,Kenya,4837.0679999999975
Belgium,Kuwait,3334.952
Belgium,Latvia,31881.300999999996
Belgium,Lebanon,5991.393000000002
Belgium,Liberia,6475.728999999999
Belgium,Libya,64945.71399999999
Belgium,Lithuania,226008.38999999996
Belgium,Luxembourg,1151258.2529999996
Belgium,Madagascar,5061.9039999999995
Belgium,Malaysia,11365.02
Belgium,Mali,46805.506
Belgium,Malta,7982.516000000001
Belgium,Mauritania,15969.146999999997
Belgium,Mauritius,4426.369999999999
Belgium,Mexico,34125.274
Belgium,Montenegro,2705.810000000001
Belgium,Morocco,56945.197000000015
Belgium,Mozambique,1340.4969999999994
Belgium,Myanmar,2762.668
Belgium,Netherlands,5214838.482
Belgium,New Caledonia,3975.7299999999996
Belgium,New Zealand,55550.411000000015
Belgium,Niger,4357.263
Belgium,Nigeria,49786.26500000001
Belgium,Norway,152582.186
Belgium,Oman,26966.486
Belgium,Other Asia,89668.28999999998
Belgium,Pakistan,2242.358999999999
Belgium,Panama,5086.957
Belgium,Paraguay,2653.953
Belgium,Peru,9534.967999999999
Belgium,Philippines,52557.818000000014
Belgium,Poland,879511.4789999999
Belgium,Portugal,471838.01600000006
Belgium,Qatar,10620.108999999995
Belgium,Rep. of Korea,66038.491
Belgium,Rep. of Moldova,6065.111999999998
Belgium,Romania,214107.07799999995
Belgium,Russian Federation,168600.023
Belgium,Rwanda,1494.1770000000004
Belgium,Saudi Arabia,14601.060000000009
Belgium,Senegal,80168.35400000002
Belgium,Serbia,38698.67900000001
Belgium,Sierra Leone,18924.59500000001
Belgium,Singapore,52817.082
Belgium,Slovakia,145002.46599999996
Belgium,Slovenia,77915.83500000002
Belgium,South Africa,75489.73600000002
Belgium,Spain,717230.2900000002
Belgium,State of Palestine,2470.293
Belgium,Sudan,2756.0740000000005
Belgium,Suriname,1845.3149999999998
Belgium,Sweden,2387120.6310000005
Belgium,Switzerland,247000.24700000006
Belgium,Syria,1423.9500000000003
Belgium,TFYR of Macedonia,16515.685
Belgium,Thailand,2865.21
Belgium,Togo,36573.031
Belgium,Tunisia,14492.979
Belgium,Turkey,199396.31199999998
Belgium,USA,898800.8959999998
Belgium,Uganda,5923.921000000001
Belgium,Ukraine,93601.16000000006
Belgium,United Arab Emirates,34132.331000000006
Belgium,United Kingdom,8922609.144000001
Belgium,United Rep. of Tanzania,3077.4350000000004
Belgium,Uruguay,1305.297
Belgium,Zambia,1401.7669999999998
Belgium,Zimbabwe,2305.668
Belize,Myanmar,2000.0
Belize,USA,1072.787
Bhutan,Australia,1310.815
Bolivia (Plurinational State of),Argentina,3350.6509999999994
Bolivia (Plurinational State of),Austria,2192.392
Bolivia (Plurinational State of),Ecuador,3274.3850000000007
Bolivia (Plurinational State of),Peru,1502.7029999999997
Bosnia Herzegovina,Austria,14844.087999999998
Bosnia Herzegovina,Belgium,1590.5339999999999
Bosnia Herzegovina,China,3666.9709999999995
Bosnia Herzegovina,Croatia,3915.869
Bosnia Herzegovina,Czechia,9518.564999999999
Bosnia Herzegovina,Germany,44241.022
Bosnia Herzegovina,Hungary,5441.566000000001
Bosnia Herzegovina,Italy,17089.109
Bosnia Herzegovina,Luxembourg,40634.276
Bosnia Herzegovina,Montenegro,3271.9480000000003
Bosnia Herzegovina,Norway,1054.7269999999999
Bosnia Herzegovina,Rep. of Korea,1451.157
Bosnia Herzegovina,Russian Federation,1358.3449999999998
Bosnia Herzegovina,Serbia,5535.936
Bosnia Herzegovina,Slovakia,6133.612999999999
Bosnia Herzegovina,Slovenia,14730.186999999998
Bosnia Herzegovina,Spain,2281.719
Bosnia Herzegovina,Turkey,2031.121
Botswana,Dem. Rep. of the Congo,1548.6200000000001
Botswana,India,1514.443
Botswana,Namibia,3259.944
Botswana,South Africa,6451.650999999999
Botswana,Zambia,2378.2209999999995
Botswana,Zimbabwe,8890.247000000001
Brazil,Algeria,1100.5659999999998
Brazil,Angola,62175.58300000001
Brazil,Argentina,6639767.7760000015
Brazil,Australia,28724.532999999996
Brazil,Austria,2424.882
Brazil,Belgium,12407.842
Brazil,Benin,1263.9730000000002
Brazil,Bolivia (Plurinational State of),108116.95100000002
Brazil,Burkina Faso,1181.8020000000001
Brazil,Cameroon,2885.372999999999
Brazil,Canada,13155.296000000002
Brazil,Chile,1192467.0319999997
Brazil,China,14698.111999999997
Brazil,Colombia,484742.81600000005
Brazil,Costa Rica,39342.83399999999
Brazil,Cuba,3320.769999999999
Brazil,CuraÁao,1984.3220000000001
Brazil,Czechia,1369.0030000000002
Brazil,CÙte d'Ivoire,2072.987
Brazil,Dominican Rep.,49337.49200000001
Brazil,Ecuador,77446.973
Brazil,Egypt,16822.168
Brazil,El Salvador,23813.521
Brazil,Ethiopia,7157.887000000001
Brazil,Finland,1466.8989999999994
Brazil,France,41545.918
Brazil,Germany,105601.86799999999
Brazil,Ghana,24707.232
Brazil,Guatemala,18703.615999999995
Brazil,Guyana,4233.781999999999
Brazil,Honduras,4968.249
Brazil,Hungary,3492.7149999999992
Brazil,India,38275.739
Brazil,Indonesia,46990.770000000004
Brazil,Iran,66950.826
Brazil,Italy,13261.854999999998
Brazil,Japan,15308.026
Brazil,Kenya,27768.754999999997
Brazil,Kuwait,2884.9790000000003
Brazil,Lebanon,2100.572
Brazil,Madagascar,1241.003
Brazil,Malaysia,40345.902
Brazil,Mexico,683179.898
Brazil,Mozambique,11017.371
Brazil,Myanmar,3752.8710000000005
Brazil,Netherlands,49525.239
Brazil,New Zealand,2597.4180000000006
Brazil,Nicaragua,5056.584000000001
Brazil,Nigeria,170268.26600000003
Brazil,Oman,1418.564
Brazil,Other Asia,2430.912
Brazil,Panama,15711.474999999999
Brazil,Paraguay,305146.794
Brazil,Peru,531916.407
Brazil,Philippines,6237.176
Brazil,Poland,228498.053
Brazil,Qatar,3253.6779999999994
Brazil,Rep. of Korea,5892.459000000001
Brazil,Romania,7752.4439999999995
Brazil,Russian Federation,369185.20099999994
Brazil,Saudi Arabia,28065.768999999997
Brazil,Senegal,1158.4370000000001
Brazil,Singapore,11013.757000000001
Brazil,Slovakia,4078.3889999999997
Brazil,South Africa,235598.32799999995
Brazil,Spain,12574.160000000002
Brazil,Sudan,3678.169
Brazil,Suriname,1038.9610000000002
Brazil,Sweden,15949.128000000002
Brazil,Switzerland,1359.962
Brazil,Thailand,66201.153
Brazil,Tunisia,3610.6360000000004
Brazil,Turkey,5781.767
Brazil,USA,963425.5329999999
Brazil,Uganda,2664.859
Brazil,Ukraine,20675.037
Brazil,United Arab Emirates,50712.510999999984
Brazil,United Kingdom,12648.301000000001
Brazil,United Rep. of Tanzania,3180.829
Brazil,Uruguay,326257.1130000001
Brazil,Uzbekistan,8656.673
Brazil,Venezuela,2245.115
Brunei Darussalam,Indonesia,2247.3140000000003
Bulgaria,Albania,1106.6300000000003
Bulgaria,Austria,12793.549
Bulgaria,Belgium,42140.682
Bulgaria,China,18627.224000000002
Bulgaria,Croatia,1170.1200000000001
Bulgaria,Cyprus,1156.3770000000002
Bulgaria,Czechia,23315.884
Bulgaria,Denmark,2588.9129999999996
Bulgaria,Egypt,7260.390000000001
Bulgaria,Estonia,1539.274
Bulgaria,Finland,1296.967
Bulgaria,France,31557.015
Bulgaria,Georgia,5711.3279999999995
Bulgaria,Germany,221241.748
Bulgaria,Greece,34372.653
Bulgaria,Hungary,7484.454999999999
Bulgaria,Iran,2732.2679999999996
Bulgaria,Italy,47048.15000000001
Bulgaria,Lithuania,9736.161999999998
Bulgaria,Mexico,2191.4339999999997
Bulgaria,Netherlands,18869.02600000001
Bulgaria,Norway,1031.871
Bulgaria,Pakistan,2893.94
Bulgaria,Poland,9992.737
Bulgaria,Portugal,1716.7350000000001
Bulgaria,Romania,145418.47000000003
Bulgaria,Russian Federation,9064.794
Bulgaria,Senegal,5276.797
Bulgaria,Serbia,11892.386
Bulgaria,Singapore,1193.444
Bulgaria,Slovakia,3283.9059999999995
Bulgaria,Slovenia,1668.3609999999996
Bulgaria,Spain,17194.344999999998
Bulgaria,Sweden,10417.441
Bulgaria,Switzerland,3237.2790000000005
Bulgaria,TFYR of Macedonia,6001.091
Bulgaria,Turkey,19946.26199999999
Bulgaria,USA,6978.901999999999
Bulgaria,Ukraine,3027.116
Bulgaria,United Arab Emirates,2259.023
Bulgaria,United Kingdom,8525.803
Burkina Faso,CÙte d'Ivoire,5779.044999999999
Burkina Faso,Ghana,1728.2520000000002
Cambodia,Japan,1420.2920000000001
Cambodia,Lao People's Dem. Rep.,5219.436
Cambodia,Netherlands,2364.3089999999997
Cambodia,Thailand,8219.512999999999
Cameroon,Morocco,1610.5410000000002
Canada,Albania,10890.728999999998
Canada,Algeria,5400.034999999999
Canada,Angola,1866.761
Canada,Argentina,4533.5109999999995
Canada,Australia,73436.53899999998
Canada,Austria,15023.592000000002
Canada,Bahrain,6702.250999999999
Canada,Belgium,72111.00700000003
Canada,Benin,16340.103000000001
Canada,Bolivia (Plurinational State of),8136.336000000001
Canada,Brazil,22790.716999999997
Canada,Bulgaria,2990.1389999999997
Canada,Burkina Faso,8006.704999999997
Canada,Cambodia,10115.572999999999
Canada,Cameroon,3131.7819999999997
Canada,Chile,77358.54099999998
Canada,China,928124.7559999999
Canada,Colombia,27745.201999999997
Canada,Costa Rica,5963.942999999998
Canada,Croatia,1007.3820000000001
Canada,Cuba,15816.148000000001
Canada,Czechia,14793.969000000001
Canada,CÙte d'Ivoire,9016.764000000001
Canada,Dem. Rep. of the Congo,1965.338
Canada,Denmark,1307.5760000000005
Canada,Djibouti,1100.193
Canada,Dominican Rep.,15157.865999999998
Canada,Ecuador,7380.216000000002
Canada,Egypt,1397.731
Canada,El Salvador,10786.642
Canada,Estonia,3331.6039999999994
Canada,Finland,86861.62099999998
Canada,France,54066.95
Canada,Gabon,1065.307
Canada,Georgia,1591.5320000000004
Canada,Germany,254665.69600000003
Canada,Ghana,46311.62399999999
Canada,Greenland,1508.6660000000002
Canada,Guatemala,5056.061999999998
Canada,Guinea,7309.871
Canada,Haiti,2908.477
Canada,Honduras,6121.173
Canada,Hungary,11521.287000000002
Canada,Iceland,13149.269999999997
Canada,India,15698.241999999998
Canada,Indonesia,8646.152
Canada,Iraq,48354.399999999994
Canada,Israel,17722.987000000005
Canada,Italy,26180.305
Canada,Jamaica,4884.199
Canada,Japan,53138.496000000014
Canada,Jordan,13372.765000000001
Canada,Kazakhstan,5109.738
Canada,Kuwait,61876.990000000005
Canada,Lebanon,57109.666
Canada,Libya,22555.894000000004
Canada,Lithuania,6567.411
Canada,Luxembourg,5611.370000000002
Canada,Madagascar,1474.4930000000002
Canada,Mali,4104.1359999999995
Canada,Mauritania,5773.6359999999995
Canada,Mexico,1241319.109
Canada,Mongolia,7010.646999999999
Canada,Morocco,1776.344
Canada,Myanmar,1745.6319999999996
Canada,Netherlands,30062.83199999999
Canada,New Zealand,15174.397000000006
Canada,Nicaragua,1500.7569999999996
Canada,Nigeria,79000.956
Canada,Norway,19991.42
Canada,Other Asia,30709.469999999994
Canada,Pakistan,1148.5549999999998
Canada,Panama,3820.5350000000003
Canada,Papua New Guinea,1011.9660000000001
Canada,Peru,12323.326000000001
Canada,Philippines,12749.095000000001
Canada,Poland,25356.102000000003
Canada,Qatar,4651.831999999999
Canada,Rep. of Korea,42158.204000000005
Canada,Rep. of Moldova,1818.2210000000002
Canada,Romania,5179.889000000001
Canada,Russian Federation,27852.088
Canada,Saint Maarten,1137.2660000000003
Canada,Saint Pierre and Miquelon,1281.367
Canada,Saudi Arabia,145616.54300000003
Canada,Senegal,28922.182999999994
Canada,Serbia,1695.2790000000005
Canada,Singapore,2925.9100000000003
Canada,Slovakia,1195.0030000000004
Canada,Slovenia,1444.07
Canada,South Africa,19116.056999999997
Canada,Spain,23146.34
Canada,Sri Lanka,7485.3369999999995
Canada,Sweden,13813.764000000001
Canada,Switzerland,34713.711
Canada,TFYR of Macedonia,1089.1109999999999
Canada,Thailand,12495.861
Canada,Togo,7793.347000000001
Canada,Tunisia,3563.752
Canada,Turkey,16789.962000000003
Canada,USA,53352744.304
Canada,Ukraine,14438.409000000003
Canada,United Arab Emirates,151900.10900000005
Canada,United Kingdom,86927.94900000002
Canada,Uruguay,2010.9850000000001
Canada,Venezuela,6558.5019999999995
Canada,Viet Nam,4790.6269999999995
Canada,Zambia,2072.8510000000006
Central African Rep.,France,3357.607
Central African Rep.,Niger,1637.261
Chile,Argentina,26897.425
Chile,Australia,4123.5650000000005
Chile,Bolivia (Plurinational State of),323155.12999999995
Chile,Brazil,89054.475
Chile,Canada,6000.878000000002
Chile,Colombia,28066.053
Chile,Dominican Rep.,8974.108
Chile,Ecuador,1105.41
Chile,Germany,4507.650999999999
Chile,Guatemala,1209.404
Chile,Indonesia,8030.646
Chile,Mexico,8606.805
Chile,Mozambique,1343.7210000000002
Chile,Netherlands,1522.29
Chile,Paraguay,20264.196000000007
Chile,Peru,25057.292999999998
Chile,Portugal,3757.241
Chile,Spain,2594.564
Chile,USA,22540.958
China,Afghanistan,8238.057
China,Albania,4775.05
China,Algeria,345610.7410000001
China,Angola,63423.251000000004
China,Antigua and Barbuda,1350.8139999999999
China,Argentina,289720.3840000001
China,Armenia,27431.642
China,Aruba,3243.5149999999994
China,Australia,685355.4110000001
China,Austria,44895.00500000001
China,Azerbaijan,29374.74399999999
China,Bahamas,1336.2589999999993
China,Bahrain,52326.224
China,Bangladesh,217310.61500000002
China,Barbados,2194.133
China,Belarus,134897.058
China,Belgium,541499.6730000001
China,Belize,3611.951
China,Benin,16421.833000000002
China,Bolivia (Plurinational State of),200808.46400000004
China,Bosnia Herzegovina,16947.415
China,Botswana,7777.309
China,Br. Virgin Isds,1382.643
China,Brazil,735184.4460000001
China,Brunei Darussalam,13058.008999999996
China,Bulgaria,24287.741
China,Burkina Faso,41199.44700000002
China,Burundi,1512.0060000000003
China,Cabo Verde,2972.1889999999994
China,Cambodia,86648.74799999999
China,Cameroon,43759.119000000006
China,Canada,1526292.8810000003
China,Central African Rep.,1777.2569999999998
China,Chad,3703.8160000000003
China,Chile,950297.1889999998
China,China,1091890.9230000009
China,Colombia,187336.53499999997
China,Comoros,2092.7300000000005
China,Congo,19687.081000000002
China,Costa Rica,53077.649
China,Croatia,2566.3940000000002
China,Cuba,202752.061
China,CuraÁao,3600.128
China,Cyprus,2919.3240000000005
China,Czechia,286458.46300000005
China,CÙte d'Ivoire,67703.61100000003
China,Dem. People's Rep. of Korea,1148.7390000000003
China,Dem. Rep. of the Congo,167916.59800000006
China,Denmark,88685.15600000002
China,Djibouti,27836.288999999997
China,Dominican Rep.,65214.89000000001
China,Ecuador,383494.06000000006
China,Egypt,426268.52199999994
China,El Salvador,26952.556000000008
China,Equatorial Guinea,7583.5909999999985
China,Estonia,18572.336999999996
China,Ethiopia,138818.509
China,Fiji,35560.176000000014
China,Finland,66970.15299999999
China,France,701662.189
China,French Polynesia,12048.143000000002
China,Gabon,24072.846999999998
China,Gambia,1925.8139999999999
China,Georgia,22073.994000000006
China,Germany,1850817.1129999997
China,Ghana,106398.44000000002
China,Greece,20387.195
China,Guatemala,57032.86100000001
China,Guinea,47918.537000000004
China,Guinea-Bissau,1257.3729999999998
China,Guyana,9775.183
China,Haiti,14738.029999999999
China,Honduras,30228.965999999997
China,Hungary,96330.12200000005
China,Iceland,14121.762999999999
China,India,951842.379
China,Indonesia,472686.4700000002
China,Iran,1760419.3499999994
China,Iraq,171330.21199999997
China,Ireland,25851.902999999995
China,Israel,177665.60299999997
China,Italy,494746.415
China,Jamaica,21850.576999999994
China,Japan,3260330.4620000017
China,Jordan,26965.404000000002
China,Kazakhstan,233640.689
China,Kenya,106868.54500000003
China,Kuwait,178316.64200000008
China,Kyrgyzstan,39751.116
China,Lao People's Dem. Rep.,74951.93999999999
China,Latvia,4375.202000000001
China,Lebanon,61774.617
China,Liberia,11788.698
China,Libya,25318.182
China,Lithuania,33417.61
China,Luxembourg,5220.143
China,Madagascar,33274.49699999999
China,Malawi,9915.932999999994
China,Malaysia,641468.3400000001
China,Maldives,18558.692999999992
