exp,imp,v
Israel,Jordan,36818.0
Israel,Malta,89170.427
Israel,Netherlands,8320.543000000001
Israel,Nigeria,152252.986
Israel,Portugal,1082.58
Israel,Slovenia,52890.037000000004
Israel,Spain,57672.152
Israel,State of Palestine,1230936.179
Israel,Switzerland,2891.515
Israel,TFYR of Macedonia,11542.447
Israel,Turkey,710952.546
Israel,USA,16881.051
Israel,Ukraine,21044.997
Israel,United Kingdom,73044.671
Italy,Albania,56731.35500000001
Italy,Algeria,484377.518
Italy,Argentina,7170.535999999999
Italy,Australia,2894.284
Italy,Austria,437265.20900000003
Italy,Azerbaijan,1006.8290000000001
Italy,Bahamas,193107.122
Italy,Belarus,2774.4139999999998
Italy,Belgium,125402.502
Italy,Bosnia Herzegovina,169632.56999999998
Italy,Brazil,357220.57300000003
Italy,Bulgaria,96534.113
Italy,Burkina Faso,6930.726
Italy,Cabo Verde,3316.552
Italy,Cameroon,2330.694
Italy,Canada,30326.190000000002
Italy,Central African Rep.,8050.666
Italy,Chile,2226.6979999999994
Italy,China,19323.011000000002
Italy,Colombia,4038.148
Italy,Croatia,344545.1289999999
Italy,Cuba,6763.06
Italy,Cyprus,161428.903
Italy,Czechia,22175.726000000002
Italy,CÙte d'Ivoire,16628.718
Italy,Denmark,34805.512
Italy,Dominican Rep.,8958.766
Italy,Egypt,422420.042
Italy,Estonia,1081.316
Italy,Ethiopia,2630.3639999999996
Italy,Finland,4736.551999999999
Italy,France,1140178.4150000003
Italy,Germany,221689.48299999995
Italy,Ghana,25280.821
Italy,Gibraltar,1321513.527
Italy,Greece,147530.19799999997
Italy,Greenland,18194.315
Italy,Guinea,2405.8500000000004
Italy,Guyana,1057.7730000000001
Italy,Haiti,23991.484
Italy,Hungary,15590.599000000002
Italy,Iceland,3386.5609999999997
Italy,India,73826.664
Italy,Iraq,23834.247
Italy,Ireland,1348.352
Italy,Israel,32798.659
Italy,Japan,2270.0409999999997
Italy,Jordan,25224.857000000004
Italy,Kazakhstan,2958.373
Italy,Kenya,20180.636000000002
Italy,Latvia,1419.8490000000002
Italy,Lebanon,559449.5340000002
Italy,Libya,752661.021
Italy,Madagascar,1276.421
Italy,Malaysia,5583.108000000001
Italy,Malta,634039.321
Italy,Mexico,21865.865
Italy,Montenegro,6699.7649999999985
Italy,Morocco,538303.097
Italy,Mozambique,32147.227000000003
Italy,Namibia,15698.895
Italy,Netherlands,965109.6859999999
Italy,New Caledonia,3582.0559999999996
Italy,New Zealand,1603.6280000000002
Italy,Nigeria,44675.06
Italy,Norway,4629.251
Italy,Oman,2199.015
Italy,Other Asia,5021.093999999999
Italy,Pakistan,32934.185
Italy,Peru,3975.5060000000003
Italy,Poland,30365.826000000005
Italy,Portugal,11859.442
Italy,Qatar,1259.968
Italy,Rep. of Korea,31185.463000000003
Italy,Rep. of Moldova,1424.271
Italy,Romania,91268.90500000001
Italy,Russian Federation,30748.064000000002
Italy,San Marino,44836.312000000005
Italy,Saudi Arabia,45585.262
Italy,Senegal,70961.87700000001
Italy,Serbia,19381.856000000003
Italy,Singapore,349371.735
Italy,Slovakia,6045.7970000000005
Italy,Slovenia,875945.7400000002
Italy,South Africa,479090.975
Italy,Spain,1560794.3760000004
Italy,Sudan,1271.1209999999999
Italy,Sweden,23783.029000000002
Italy,Switzerland,659403.2139999999
Italy,TFYR of Macedonia,6683.632
Italy,Togo,28927.179
Italy,Tunisia,1013402.41
Italy,Turkey,691287.8250000003
Italy,USA,1144847.2900000003
Italy,Uganda,1464.528
Italy,Ukraine,193829.51899999997
Italy,United Arab Emirates,172550.47400000002
Italy,United Kingdom,123821.129
Italy,United Rep. of Tanzania,15457.809999999998
Italy,Uzbekistan,1036.008
Italy,Venezuela,63607.99799999999
Italy,Viet Nam,1010.1929999999999
Italy,Yemen,1083.045
Jamaica,Nicaragua,1187.9489999999998
Jamaica,USA,276859.28200000006
Japan,Australia,2222470.784
Japan,Bahrain,3070.2099999999996
Japan,Bangladesh,3419.4930000000004
Japan,Belgium,17799.458
Japan,Brazil,4343.945
Japan,Canada,107043.80900000002
Japan,Chile,277264.553
Japan,China,1764756.4529999993
Japan,Czechia,1532.666
Japan,Ecuador,1759.5079999999998
Japan,France,128602.2
Japan,Germany,21413.439000000002
Japan,Guam,173517.25600000002
Japan,India,131912.71699999998
Japan,Indonesia,35686.520999999986
Japan,Kazakhstan,6692.202
Japan,Kuwait,1305.724
Japan,Latvia,1172.4
Japan,Lithuania,2490.094
Japan,Malaysia,511348.3819999999
Japan,Marshall Isds,18338.085
Japan,Mauritania,1093.823
Japan,Mexico,161001.10199999998
Japan,Mongolia,1523.3669999999997
Japan,Mozambique,5175.281999999999
Japan,Myanmar,4131.282999999999
Japan,N. Mariana Isds,15245.351
Japan,Netherlands,37315.198000000004
Japan,New Zealand,221717.295
Japan,Other Asia,199333.878
Japan,Pakistan,3532.958
Japan,Peru,52801.544
Japan,Philippines,204097.419
Japan,Qatar,1344.483
Japan,Rep. of Korea,994471.9190000001
Japan,Romania,1170.4920000000002
Japan,Russian Federation,82970.393
Japan,Saudi Arabia,8840.132
Japan,Singapore,1173152.6030000001
Japan,South Africa,9935.791
Japan,Spain,42221.728
Japan,Sri Lanka,3620.54
Japan,Sweden,1034.301
Japan,Thailand,190102.54400000002
Japan,Turkey,2893.763
Japan,USA,786143.656
Japan,Ukraine,21910.023
Japan,United Arab Emirates,13386.572000000002
Japan,United Kingdom,4286.8640000000005
Japan,Viet Nam,32271.743
Japan,Yemen,1564.734
Jordan,Cyprus,6653.48
Jordan,Egypt,27078.260000000002
Jordan,Iraq,1726.675
Jordan,Malaysia,28689.617000000002
Jordan,Saudi Arabia,31438.889000000003
Jordan,State of Palestine,10845.637999999999
Jordan,United Arab Emirates,3711.7239999999997
Kazakhstan,Afghanistan,128145.512
Kazakhstan,Algeria,145158.365
Kazakhstan,Argentina,2012.384
Kazakhstan,Azerbaijan,31216.231000000003
Kazakhstan,Belarus,45577.142000000014
Kazakhstan,Bulgaria,16972.985
Kazakhstan,Canada,171102.737
Kazakhstan,China,1160520.2249999999
Kazakhstan,Croatia,2986.4429999999998
Kazakhstan,Cyprus,6126.269
Kazakhstan,Czechia,1429.888
Kazakhstan,Dominican Rep.,1217.685
Kazakhstan,Ecuador,1666.154
Kazakhstan,Egypt,13767.538
Kazakhstan,Estonia,1891.516
Kazakhstan,Finland,12304.853000000001
Kazakhstan,Georgia,25535.052999999996
Kazakhstan,Germany,9143.16
Kazakhstan,Hungary,18949.316
Kazakhstan,Israel,3306.241
Kazakhstan,Italy,25919.392
Kazakhstan,Kyrgyzstan,175951.045
Kazakhstan,Latvia,12829.467
Kazakhstan,Malta,19414.717
Kazakhstan,Netherlands,848478.7740000001
Kazakhstan,Poland,98559.794
Kazakhstan,Rep. of Moldova,6390.975
Kazakhstan,Romania,59920.880999999994
Kazakhstan,Russian Federation,367440.1219999999
Kazakhstan,Senegal,6307.416
Kazakhstan,Serbia,4036.558
Kazakhstan,Slovakia,6836.434
Kazakhstan,Spain,21367.292
Kazakhstan,Switzerland,191353.52500000002
Kazakhstan,TFYR of Macedonia,25772.479000000003
Kazakhstan,Tajikistan,123145.37800000001
Kazakhstan,Togo,1431.976
Kazakhstan,Tunisia,8097.813
Kazakhstan,Turkey,221072.40800000002
Kazakhstan,USA,384974.80100000004
Kazakhstan,Ukraine,775053.73
Kazakhstan,Uzbekistan,131122.099
Kenya,American Samoa,11688.437
Kenya,Bahrain,1191.297
Kenya,Burundi,1114.666
Kenya,Canada,14579.517999999998
Kenya,China,2758.854
Kenya,Dem. Rep. of the Congo,5881.383000000001
Kenya,Ethiopia,4405.409
Kenya,Germany,1403.464
Kenya,Italy,2502.325
Kenya,Mozambique,3559.125
Kenya,Netherlands,7522.2880000000005
Kenya,Qatar,47963.194
Kenya,Rwanda,13365.071999999998
Kenya,Saudi Arabia,25910.349
Kenya,South Sudan,7492.889
Kenya,Sudan,2455.869
Kenya,Thailand,44789.195999999996
Kenya,Turkey,1781.9679999999998
Kenya,USA,2150.0719999999997
Kenya,Uganda,48493.555000000015
Kenya,United Arab Emirates,93436.765
Kenya,United Rep. of Tanzania,3621.8089999999997
Kenya,Zambia,6121.817000000001
Kuwait,Bahrain,54784.71599999999
Kuwait,Brazil,101998.134
Kuwait,Canada,25200.069999999996
Kuwait,China,1306810.99
Kuwait,Egypt,350455.317
Kuwait,Ethiopia,992360.532
Kuwait,France,338184.559
Kuwait,Germany,27368.627
Kuwait,India,911101.6880000002
Kuwait,Indonesia,196015.80299999999
Kuwait,Japan,1098687.68
Kuwait,Kenya,1606.161
Kuwait,Lebanon,242520.527
Kuwait,Madagascar,106876.161
Kuwait,Malawi,110533.82
Kuwait,Malaysia,190256.868
Kuwait,Netherlands,39949.146
Kuwait,New Zealand,8479.791
Kuwait,Other Asia,256371.691
Kuwait,Pakistan,1010517.183
Kuwait,Philippines,12468.821
Kuwait,Qatar,35506.551999999996
Kuwait,Rep. of Korea,1124443.4459999998
Kuwait,Saudi Arabia,14648.140000000001
Kuwait,Singapore,530694.956
Kuwait,Spain,43660.761
Kuwait,Sudan,52231.18
Kuwait,Sweden,27357.25
Kuwait,Thailand,591252.846
Kuwait,Turkey,20953.74
Kuwait,USA,46729.827000000005
Kuwait,United Arab Emirates,1954682.151
Kuwait,United Kingdom,626527.252
Kuwait,United Rep. of Tanzania,1774.899
Kuwait,Viet Nam,15907.992
Kuwait,Zambia,4726.092000000001
Kyrgyzstan,Belarus,2075.205
Kyrgyzstan,China,11143.438
Kyrgyzstan,Cyprus,2455.181
Kyrgyzstan,India,1240.31
Kyrgyzstan,Italy,1014.735
Kyrgyzstan,Kazakhstan,4008.077
Kyrgyzstan,Mongolia,1421.971
Kyrgyzstan,Russian Federation,2823.5690000000004
Kyrgyzstan,Tajikistan,21330.085
Kyrgyzstan,Turkey,33549.472
Kyrgyzstan,United Arab Emirates,2408.275
Kyrgyzstan,Uzbekistan,17257.332000000002
Lao People's Dem. Rep.,Cambodia,3955.38
Lao People's Dem. Rep.,Malaysia,1249.012
Lao People's Dem. Rep.,Thailand,1402046.697
Lao People's Dem. Rep.,Viet Nam,72793.799
Latvia,Angola,1360.795
Latvia,Australia,20397.376
Latvia,Burkina Faso,10968.847
Latvia,Ecuador,9890.324
Latvia,Estonia,21187.839
Latvia,France,17686.971
Latvia,Germany,9717.383
Latvia,Israel,1128.694
Latvia,Jordan,216992.08399999997
Latvia,Lebanon,15955.191
Latvia,Lithuania,333531.808
Latvia,Morocco,48136.45
Latvia,Netherlands,100214.739
Latvia,Nigeria,80075.175
Latvia,Poland,41536.191
Latvia,Russian Federation,1890.629
Latvia,Singapore,191864.61899999998
Latvia,Slovakia,3966.5060000000003
Latvia,Sweden,20300.605
Latvia,Turkey,15612.929000000002
Latvia,Ukraine,1296.963
Latvia,United Kingdom,48373.353
Lebanon,Syria,2803.871
Liberia,Burkina Faso,1797.3770000000002
Liberia,Mozambique,13061.668
Liberia,Namibia,16667.234
Liberia,United Rep. of Tanzania,1876.351
Libya,Belgium,32175.007999999998
Libya,Cyprus,18554.71
Libya,Egypt,9321.665
Libya,France,150817.41
Libya,Germany,9716.825
Libya,Greece,1475.301
Libya,Italy,1524568.6659999997
Libya,Lebanon,120502.442
Libya,Morocco,30905.036
Libya,Netherlands,44238.345
Libya,Other Asia,81013.808
Libya,Rep. of Korea,34712.208
Libya,Singapore,12526.428
Libya,Spain,177907.39399999997
Libya,Tunisia,28475.043999999998
Libya,Turkey,48730.674
Libya,USA,73049.579
Lithuania,Algeria,174813.738
Lithuania,Argentina,29294.942000000003
Lithuania,Australia,6532.923000000001
Lithuania,Azerbaijan,1132.494
Lithuania,Belarus,3266.5539999999996
Lithuania,Belgium,15611.411999999998
Lithuania,Benin,1625.389
Lithuania,Brazil,9562.968
Lithuania,Canada,64385.14
Lithuania,China,3132.8160000000003
Lithuania,Croatia,2136.311
Lithuania,CÙte d'Ivoire,9739.488000000001
Lithuania,Denmark,17858.152
Lithuania,Estonia,521418.7260000001
Lithuania,Finland,13403.335000000001
Lithuania,France,73939.70199999999
Lithuania,Germany,12562.907
Lithuania,Gibraltar,16728.964
Lithuania,Greece,1470.105
Lithuania,Hungary,1288.7269999999999
Lithuania,India,4605.566
Lithuania,Iraq,2025.286
Lithuania,Jordan,2047.07
Lithuania,Kazakhstan,4598.874999999999
Lithuania,Latvia,674933.3250000001
Lithuania,Libya,22320.439
Lithuania,Mongolia,1881.777
Lithuania,Morocco,29856.089
Lithuania,Netherlands,98750.31399999998
Lithuania,Nigeria,25196.932
Lithuania,Norway,3248.3979999999997
Lithuania,Paraguay,19392.535999999996
Lithuania,Poland,648850.8100000002
Lithuania,Portugal,1221.928
Lithuania,Romania,3678.453
Lithuania,Russian Federation,10441.507999999998
Lithuania,Saudi Arabia,29481.215
Lithuania,Senegal,2255.7880000000005
Lithuania,Serbia,1747.3380000000002
Lithuania,Singapore,288061.519
Lithuania,Slovenia,1512.242
Lithuania,Spain,1199.938
Lithuania,Sweden,29871.538
Lithuania,USA,638235.567
Lithuania,Ukraine,552008.2160000001
Lithuania,United Arab Emirates,2514.6839999999997
Lithuania,United Kingdom,125101.731
Lithuania,Uzbekistan,3924.5560000000005
Luxembourg,Austria,7069.976
Luxembourg,Belgium,9656.288
Luxembourg,Bulgaria,6327.892
Luxembourg,Czechia,44468.389
Luxembourg,France,9615.283
Luxembourg,Germany,11103.899
Luxembourg,Ireland,35818.530999999995
Luxembourg,Netherlands,1408.3860000000002
Luxembourg,Poland,8974.225
Luxembourg,Ukraine,44997.849
Madagascar,Comoros,2204.772
Madagascar,Ethiopia,3393.228
Madagascar,France,13573.789999999999
Madagascar,India,1062.274
Madagascar,Italy,4217.334
Madagascar,Kenya,3227.4529999999995
Madagascar,Mozambique,2285.785
Madagascar,Poland,1112.116
Madagascar,South Africa,2946.8320000000003
Madagascar,Turkey,2551.603
Malaysia,American Samoa,9838.283000000001
Malaysia,Angola,59601.60800000001
Malaysia,Argentina,42670.471000000005
Malaysia,Australia,1409600.626
Malaysia,Bangladesh,1021858.6680000001
Malaysia,Belgium,30737.93
Malaysia,Brazil,19408.548
Malaysia,Brunei Darussalam,8604.414
Malaysia,Cambodia,62000.185
Malaysia,Chile,2855.4289999999996
Malaysia,China,5593535.716999999
Malaysia,Colombia,1988.479
Malaysia,Costa Rica,48931.945999999996
Malaysia,Dominican Rep.,10857.479
Malaysia,Egypt,53809.421
Malaysia,El Salvador,40240.818
Malaysia,Fiji,2011.305
Malaysia,France,180170.872
Malaysia,French Polynesia,10368.136
Malaysia,Germany,58783.392
Malaysia,Gibraltar,24787.096
Malaysia,Guam,16446.56
Malaysia,Guatemala,65649.509
Malaysia,Honduras,15565.925
Malaysia,India,357059.9220000001
Malaysia,Indonesia,1965158.1770000001
Malaysia,Iran,59756.34100000001
Malaysia,Italy,15789.214999999998
Malaysia,Japan,5816974.758000001
Malaysia,Maldives,79096.291
Malaysia,Mauritius,3029.9309999999996
Malaysia,Mexico,56517.837
Malaysia,Mozambique,4387.438
Malaysia,Myanmar,151594.05499999996
Malaysia,Namibia,10940.296999999999
Malaysia,Netherlands,11464.761
Malaysia,New Caledonia,55494.85400000001
Malaysia,New Zealand,49070.89299999999
Malaysia,Nicaragua,1549.7640000000001
Malaysia,Nigeria,61683.85
Malaysia,Oman,1941.64
Malaysia,Other Asia,2423062.1229999997
Malaysia,Pakistan,75257.14899999999
Malaysia,Panama,41058.31
Malaysia,Papua New Guinea,129726.443
Malaysia,Philippines,467209.80100000004
Malaysia,Poland,1818.979
Malaysia,Portugal,1320.0970000000002
Malaysia,Rep. of Korea,2954043.7109999997
Malaysia,Russian Federation,5759.311
Malaysia,Saudi Arabia,22427.332
Malaysia,Singapore,9479428.087
Malaysia,Solomon Isds,11366.123
Malaysia,South Africa,189558.188
Malaysia,Spain,1258.483
Malaysia,Sri Lanka,206695.93099999998
Malaysia,Swaziland,1461.8400000000001
Malaysia,Thailand,891945.5229999999
Malaysia,Timor-Leste,3734.546
Malaysia,Togo,12651.548999999999
Malaysia,Turkey,1875.366
Malaysia,USA,154589.15600000002
Malaysia,United Arab Emirates,57811.095
Malaysia,Vanuatu,3603.665
Malaysia,Venezuela,1166.605
Malaysia,Viet Nam,2124426.612
Maldives,China,5110.2390000000005
Maldives,India,8889.536
Maldives,Oman,32418.121
Malta,Algeria,11224.643999999998
Malta,Belgium,22537.121
Malta,Bosnia Herzegovina,23101.503
Malta,Congo,1714.6529999999998
Malta,Egypt,140109.365
Malta,France,117757.808
Malta,Germany,9277.769
Malta,Gibraltar,46988.95
Malta,Hungary,4257.123
Malta,India,2508.306
Malta,Israel,14895.99
Malta,Italy,74419.519
Malta,Libya,106985.37799999998
Malta,Malaysia,94319.898
Malta,Mozambique,14596.121
Malta,Netherlands,40242.050999999985
Malta,Poland,2025.71
Malta,Rep. of Korea,31953.641
Malta,Saudi Arabia,128674.57699999999
Malta,Singapore,193977.99899999998
Malta,Spain,41416.12
Malta,Tunisia,67149.644
Malta,Turkey,19895.311999999998
Malta,United Kingdom,1089.7669999999998
Marshall Isds,Bolivia (Plurinational State of),4470.345
Marshall Isds,Mozambique,2210.9570000000003
Marshall Isds,Namibia,5128.1990000000005
Marshall Isds,Rep. of Korea,2223.9120000000003
Marshall Isds,United Rep. of Tanzania,9321.388
Mauritania,Senegal,2643.586
Mauritius,France,15875.973999999998
Mauritius,Kenya,1012.857
Mauritius,Madagascar,2215.787
Mauritius,Maldives,4417.473
Mauritius,Zambia,125194.311
Mexico,Bolivia (Plurinational State of),2663.769
Mexico,Brazil,69268.088
Mexico,Burkina Faso,2406.285
Mexico,Canada,84241.852
Mexico,Chile,1631.2510000000002
Mexico,China,55904.828
Mexico,Colombia,216390.31999999998
Mexico,Costa Rica,4082.7570000000005
Mexico,Dominican Rep.,5179.821
Mexico,Ecuador,2243.025
Mexico,Egypt,8019.018000000001
Mexico,El Salvador,4643.733
Mexico,Germany,5746.704000000001
Mexico,Guatemala,88384.652
Mexico,Honduras,3126.6899999999996
Mexico,Japan,61709.97
Mexico,Kenya,1811.898
Mexico,Morocco,2484.946
Mexico,Netherlands,14792.673999999999
Mexico,Nicaragua,5410.544999999999
Mexico,Panama,310983.656
Mexico,Paraguay,6795.128000000001
Mexico,Peru,5675.467000000001
Mexico,Rep. of Korea,19606.021
Mexico,Singapore,367075.46
Mexico,USA,1505001.317
Mongolia,China,1295.943
Mongolia,Russian Federation,7399.188
Mongolia,Turkey,1323.0510000000002
Montenegro,Bosnia Herzegovina,8259.201000000001
Montenegro,Czechia,16790.846
Montenegro,Denmark,3931.615
Montenegro,Serbia,16884.428
Montenegro,Slovenia,15415.734
Montenegro,Switzerland,6679.968000000001
Morocco,Burkina Faso,13201.841
Morocco,Cabo Verde,1716.0929999999998
Morocco,CÙte d'Ivoire,4755.829
Morocco,France,2309.224
Morocco,Ghana,9843.887999999999
Morocco,Kenya,1516.112
Morocco,Mauritania,6469.603999999998
Morocco,Niger,1100.036
Morocco,Nigeria,20584.482
Morocco,Senegal,9478.829000000002
Morocco,Spain,130721.007
Mozambique,Botswana,26878.29
Mozambique,India,3725.779
Mozambique,Kenya,14904.716
Mozambique,Malawi,2450.459
Mozambique,Malaysia,1881.1860000000001
Mozambique,Namibia,36372.706000000006
Mozambique,Oman,2926.613
Mozambique,Rep. of Korea,19786.269
Mozambique,South Africa,763903.5399999999
Mozambique,Swaziland,23266.698
Mozambique,Switzerland,3568.244
Mozambique,Uganda,1079.424
Mozambique,United Arab Emirates,2456.379
Mozambique,United Rep. of Tanzania,4624.745
Mozambique,Zambia,24104.133
Mozambique,Zimbabwe,70801.392
Myanmar,China,1527462.826
Myanmar,Malaysia,13129.133999999998
Myanmar,Singapore,11663.27
Myanmar,Thailand,4390081.171
Namibia,Botswana,12100.525000000001
Namibia,Dem. Rep. of the Congo,4498.838
Namibia,Mozambique,1226.013
Namibia,Panama,1798.9289999999999
Namibia,South Africa,1358.0649999999998
Namibia,Zimbabwe,2516.691
Netherlands,Algeria,82765.22200000001
Netherlands,Angola,83240.92199999999
Netherlands,Argentina,231216.99
Netherlands,Armenia,1275.476
Netherlands,Australia,307196.131
Netherlands,Austria,42362.509999999995
Netherlands,Azerbaijan,1606.1520000000003
Netherlands,Bahamas,5524.716
Netherlands,Belarus,2478.2919999999995
Netherlands,Belgium,13595508.345
Netherlands,Benin,46292.386000000006
Netherlands,Bolivia (Plurinational State of),24774.132
Netherlands,Brazil,399804.386
Netherlands,Bulgaria,4987.505000000001
Netherlands,Burkina Faso,50671.19
Netherlands,Cabo Verde,15656.193000000001
Netherlands,Cameroon,46817.31
Netherlands,Canada,1423514.1269999999
Netherlands,Chile,1590.922
Netherlands,China,408180.47900000017
Netherlands,Congo,1599.5900000000001
Netherlands,Croatia,22039.129
Netherlands,CuraÁao,1617.594
Netherlands,Cyprus,4721.392999999998
Netherlands,Czechia,62583.08899999999
Netherlands,CÙte d'Ivoire,176914.65999999997
Netherlands,Denmark,167167.79200000002
Netherlands,Dominican Rep.,210173.08500000002
Netherlands,Ecuador,66549.583
Netherlands,Egypt,113959.61800000002
Netherlands,Estonia,16083.027000000002
Netherlands,Finland,219475.603
Netherlands,France,2484470.3379999995
Netherlands,Gabon,17280.017
Netherlands,Georgia,1352.9389999999999
Netherlands,Germany,11407431.434
Netherlands,Ghana,145757.15400000004
Netherlands,Gibraltar,377716.905
Netherlands,Greece,36544.887
Netherlands,Guinea,186369.84900000002
Netherlands,Honduras,3370.987
Netherlands,Hungary,32393.187
Netherlands,Iceland,14189.963000000002
Netherlands,India,146712.261
Netherlands,Indonesia,44162.445
Netherlands,Iran,34875.674000000006
Netherlands,Iraq,282627.445
Netherlands,Ireland,211366.284
Netherlands,Israel,12405.313999999997
Netherlands,Italy,528534.9609999999
Netherlands,Jamaica,4351.215
Netherlands,Japan,183803.02899999998
Netherlands,Jordan,25356.277
Netherlands,Kazakhstan,7930.249
Netherlands,Kenya,48731.607
Netherlands,Latvia,7260.656
Netherlands,Lebanon,7620.021000000001
Netherlands,Liberia,21555.540999999997
Netherlands,Libya,139429.627
Netherlands,Lithuania,12103.747000000003
Netherlands,Luxembourg,87685.96699999998
Netherlands,Malaysia,153032.06699999995
Netherlands,Malta,104176.96100000001
Netherlands,Mauritania,10891.693000000001
Netherlands,Mexico,845715.5380000002
Netherlands,Morocco,215818.74900000004
Netherlands,Mozambique,4431.549
Netherlands,Namibia,10756.820000000002
Netherlands,Niger,1434.615
Netherlands,Nigeria,3902473.113
Netherlands,Norway,294656.42499999993
Netherlands,Oman,10888.901
Netherlands,Other Asia,75312.454
Netherlands,Pakistan,214576.71199999997
Netherlands,Panama,24090.556000000004
Netherlands,Paraguay,389106.544
Netherlands,Peru,21467.998
Netherlands,Philippines,1640.04
Netherlands,Poland,92668.64399999999
Netherlands,Portugal,153168.01399999997
Netherlands,Qatar,3173.8459999999995
Netherlands,Rep. of Korea,540651.3769999999
Netherlands,Romania,14589.858000000002
Netherlands,Russian Federation,35311.538
Netherlands,Rwanda,1287.132
Netherlands,Saudi Arabia,603384.2410000002
Netherlands,Senegal,393090.829
Netherlands,Serbia,1290.959
Netherlands,Singapore,1799088.416
Netherlands,Slovakia,8856.676
Netherlands,Slovenia,6584.334000000001
Netherlands,South Africa,134380.078
Netherlands,Spain,461586.603
Netherlands,Sudan,6017.382
Netherlands,Sweden,1412221.34
Netherlands,Switzerland,555098.442
Netherlands,Thailand,5826.838000000002
Netherlands,Togo,1364323.619
Netherlands,Trinidad and Tobago,32166.182999999997
Netherlands,Tunisia,42671.98099999999
Netherlands,Turkey,27386.459
Netherlands,Turkmenistan,1007.284
Netherlands,USA,2077831.1
Netherlands,Uganda,7937.4980000000005
Netherlands,Ukraine,83900.909
Netherlands,United Arab Emirates,223204.48699999996
Netherlands,United Kingdom,4967869.688999999
Netherlands,Venezuela,20444.346
Netherlands,Viet Nam,5744.789000000002
Netherlands,Zimbabwe,1358.1970000000001
New Zealand,Australia,300283.931
New Zealand,Cambodia,1582.964
New Zealand,Cook Isds,7489.733000000002
New Zealand,French Polynesia,1213.296
New Zealand,Kiribati,1188.735
New Zealand,Malaysia,17164.856
New Zealand,Marshall Isds,1538.0140000000001
New Zealand,Niue,2888.88
New Zealand,Samoa,2346.997
New Zealand,Singapore,113975.228
New Zealand,Thailand,15764.966999999999
Nicaragua,Costa Rica,3315.9130000000005
Nicaragua,El Salvador,5151.668000000001
Nicaragua,Guatemala,2269.9559999999997
Nicaragua,Honduras,2125.718
Niger,Burkina Faso,16041.667
Niger,India,1850.87
Niger,Mali,60575.022000000004
Niger,Nigeria,146173.23599999998
Niger,USA,1898.2979999999998
Nigeria,Argentina,133602.584
Nigeria,Belgium,317256.045
Nigeria,Benin,110914.776
Nigeria,Brazil,126462.376
Nigeria,Burkina Faso,2672.285
Nigeria,Cameroon,1006.755
Nigeria,China,1029340.6249999999
Nigeria,Colombia,18831.925
Nigeria,Congo,3252.967
Nigeria,Dominican Rep.,2103.072
Nigeria,Egypt,107372.707
Nigeria,France,1033698.0089999998
Nigeria,Germany,15254.042
Nigeria,Gibraltar,16768.023
Nigeria,Greece,15517.756000000001
Nigeria,India,1263396.768
Nigeria,Indonesia,74615.698
Nigeria,Italy,30678.097
Nigeria,Jamaica,50774.935
Nigeria,Japan,703125.997
Nigeria,Jordan,231267.212
Nigeria,Kenya,1779.058
Nigeria,Kuwait,112306.772
Nigeria,Malta,25489.802000000003
Nigeria,Mexico,168677.795
Nigeria,Morocco,22530.270000000004
Nigeria,Mozambique,24247.222999999998
Nigeria,Netherlands,371294.44700000004
Nigeria,Niger,37932.372
Nigeria,Other Asia,107405.58000000002
Nigeria,Pakistan,339509.469
Nigeria,Portugal,530687.308
Nigeria,Rep. of Korea,266863.3
Nigeria,Senegal,4506.246
Nigeria,Singapore,64098.753000000004
Nigeria,South Africa,4344.1359999999995
Nigeria,Spain,1016402.815
Nigeria,Thailand,439430.49299999996
Nigeria,Togo,196842.214
Nigeria,Turkey,502841.00999999995
Nigeria,USA,453833.32200000004
Nigeria,United Kingdom,17696.285
Nigeria,Viet Nam,44768.825
Norway,Angola,15864.532
Norway,Argentina,38771.494
Norway,Australia,1391.7089999999998
Norway,Belgium,5439378.019
Norway,Benin,23158.465
Norway,Brazil,76425.39600000001
Norway,Burkina Faso,43872.273
Norway,Canada,283351.0
Norway,China,167434.61700000003
Norway,Congo,3719.52
Norway,Cyprus,13191.159
Norway,Denmark,615850.4850000001
Norway,Dominican Rep.,1761.973
Norway,Egypt,190108.80500000002
Norway,Estonia,5787.5419999999995
Norway,Finland,33263.786
Norway,France,5404469.608999999
Norway,Germany,13059934.081999999
Norway,Ghana,30795.975
Norway,Gibraltar,39490.464
Norway,Iceland,517125.22200000007
Norway,India,39213.064
Norway,Indonesia,34487.628000000004
Norway,Ireland,47377.788
Norway,Italy,743545.025
Norway,Japan,210007.384
Norway,Jordan,30118.791
Norway,Kenya,21812.18
Norway,Kuwait,16414.21
Norway,Lebanon,14912.205999999998
Norway,Lithuania,261536.39399999997
Norway,Morocco,125111.63
Norway,Netherlands,2034922.1889999998
Norway,Nigeria,622955.051
Norway,Other Asia,71803.117
Norway,Pakistan,62520.519
Norway,Poland,65947.86
Norway,Portugal,68662.35
Norway,Rep. of Korea,84148.23900000002
Norway,Saudi Arabia,37067.564
Norway,Singapore,85064.566
Norway,South Africa,17154.331000000002
Norway,Spain,672454.481
Norway,Sweden,1441289.084
Norway,Switzerland,4898.776
Norway,Togo,313670.12299999996
Norway,Turkey,385684.674
Norway,USA,1276056.8619999997
Norway,Uganda,8307.969000000001
Norway,United Arab Emirates,26319.231
Norway,United Kingdom,10947676.370000001
Oman,Argentina,102910.659
Oman,Australia,26164.867000000002
